urn:cts:latinLit:phi0959.phi005:171	Colla iube domitos oneri supponere tauros,
urn:cts:latinLit:phi0959.phi005:172	Sauciet ut duram vomer aduncus humum:
urn:cts:latinLit:phi0959.phi005:173	Obrue versata Cerialia semina terra,
urn:cts:latinLit:phi0959.phi005:174	Quae tibi cum multo faenore reddat ager.
urn:cts:latinLit:phi0959.phi005:175	Aspice curvatos pomorum pondere ramos,
urn:cts:latinLit:phi0959.phi005:176	Ut sua, quod peperit, vix ferat arbor onus;
urn:cts:latinLit:phi0959.phi005:177	Aspice labentes iucundo murmure rivos;
urn:cts:latinLit:phi0959.phi005:178	Aspice tondentes fertile gramen oves.
urn:cts:latinLit:phi0959.phi005:179	Ecce, petunt rupes praeruptaque saxa capellae:
urn:cts:latinLit:phi0959.phi005:180	Iam referent haedis ubera plena suis;
urn:cts:latinLit:phi0959.phi005:181	Pastor inaequali modulatur harundine carmen,
urn:cts:latinLit:phi0959.phi005:182	Nec desunt comites, sedula turba, canes;
urn:cts:latinLit:phi0959.phi005:183	Parte sonant alia silvae mugitibus altae,
urn:cts:latinLit:phi0959.phi005:184	Et queritur vitulum mater abesse suum.
urn:cts:latinLit:phi0959.phi005:185	Quid, cum suppositos fugiunt examina fumos,
urn:cts:latinLit:phi0959.phi005:186	Ut relevent dempti vimina curva favi?
urn:cts:latinLit:phi0959.phi005:187	Poma dat autumnus: formosa est messibus aestas:
urn:cts:latinLit:phi0959.phi005:188	Ver praebet flores: igne levatur hiems.
urn:cts:latinLit:phi0959.phi005:189	Temporibus certis maturam rusticus uvam
urn:cts:latinLit:phi0959.phi005:190	Deligit, et nudo sub pede musta fluunt;
urn:cts:latinLit:phi0959.phi005:191	Temporibus certis desectas alligat herbas,
urn:cts:latinLit:phi0959.phi005:192	Et tonsam raro pectine verrit humum.
urn:cts:latinLit:phi0959.phi005:193	Ipse potes riguis plantam deponere in hortis,
urn:cts:latinLit:phi0959.phi005:194	Ipse potes rivos ducere lenis aquae.
urn:cts:latinLit:phi0959.phi005:195	Venerit insitio; fac ramum ramus adoptet,
urn:cts:latinLit:phi0959.phi005:196	Stetque peregrinis arbor operta comis.
urn:cts:latinLit:phi0959.phi005:197	Cum semel haec animum coepit mulcere voluptas,
urn:cts:latinLit:phi0959.phi005:198	Debilibus pinnis inritus exit Amor.
urn:cts:latinLit:phi0959.phi005:199	Vel tu venandi studium cole: saepe recessit
urn:cts:latinLit:phi0959.phi005:200	Turpiter a Phoebi victa sorore Venus.
urn:cts:latinLit:phi0959.phi005:201	Nunc leporem pronum catulo sectare sagaci,
urn:cts:latinLit:phi0959.phi005:202	Nunc tua frondosis retia tende iugis,
urn:cts:latinLit:phi0959.phi005:203	Aut pavidos terre varia formidine cervos,
urn:cts:latinLit:phi0959.phi005:204	Aut cadat adversa cuspide fossus aper.
urn:cts:latinLit:phi0959.phi005:205	Nocte fatigatum somnus, non cura puellae,
urn:cts:latinLit:phi0959.phi005:206	Excipit et pingui membra quiete levat.
urn:cts:latinLit:phi0959.phi005:207	Lenius est studium, studium tamen, alite capta
urn:cts:latinLit:phi0959.phi005:208	Aut lino aut calamis praemia parva sequi,
urn:cts:latinLit:phi0959.phi005:209	Vel, quae piscis edax avido male devoret ore,
urn:cts:latinLit:phi0959.phi005:210	Abdere sub parvis aera recurva cibis.
urn:cts:latinLit:phi0959.phi005:211	Aut his aut aliis, donec dediscis amare,
urn:cts:latinLit:phi0959.phi005:212	Ipse tibi furtim decipiendus eris.
urn:cts:latinLit:phi0959.phi005:213	Tu tantum quamvis firmis retinebere vinclis,
urn:cts:latinLit:phi0959.phi005:214	I procul, et longas carpere perge vias;
urn:cts:latinLit:phi0959.phi005:215	Flebis, et occurret desertae nomen amicae,
urn:cts:latinLit:phi0959.phi005:216	Stabit et in media pes tibi saepe via:
urn:cts:latinLit:phi0959.phi005:217	Sed quanto minus ire voles, magis ire memento;
urn:cts:latinLit:phi0959.phi005:218	Perfer, et invitos currere coge pedes.
urn:cts:latinLit:phi0959.phi005:219	Nec pluvias opta, nec te peregrina morentur
urn:cts:latinLit:phi0959.phi005:220	Sabbata, nec damnis Allia nota suis.
urn:cts:latinLit:phi0959.phi005:221	Nec quot transieris et quot tibi, quaere, supersint
urn:cts:latinLit:phi0959.phi005:222	Milia; nec, maneas ut prope, finge moras:
urn:cts:latinLit:phi0959.phi005:223	Tempora nec numera, nec crebro respice Romam,
urn:cts:latinLit:phi0959.phi005:224	Sed fuge: tutus adhuc Parthus ab hoste fuga est.
urn:cts:latinLit:phi0959.phi005:225	Dura aliquis praecepta vocet mea; dura fatemur
urn:cts:latinLit:phi0959.phi005:226	Esse; sed ut valeas, multa dolenda feres.
urn:cts:latinLit:phi0959.phi005:227	Saepe bibi sucos, quamvis invitus, amaros
urn:cts:latinLit:phi0959.phi005:228	Aeger, et oranti mensa negata mihi.
urn:cts:latinLit:phi0959.phi005:229	Ut corpus redimas, ferrum patieris et ignes,
urn:cts:latinLit:phi0959.phi005:230	Arida nec sitiens ora levabis aqua:
urn:cts:latinLit:phi0959.phi005:231	Ut valeas animo, quicquam tolerare negabis?
urn:cts:latinLit:phi0959.phi005:232	At pretium pars haec corpore maius habet.
urn:cts:latinLit:phi0959.phi005:233	Sed tamen est artis tristissima ianua nostrae,
urn:cts:latinLit:phi0959.phi005:234	Et labor est unus tempora prima pati.
urn:cts:latinLit:phi0959.phi005:235	Aspicis, ut prensos urant iuga prima iuvencos,
urn:cts:latinLit:phi0959.phi005:236	Et nova velocem cingula laedat equum?
urn:cts:latinLit:phi0959.phi005:237	Forsitan a laribus patriis exire pigebit:
urn:cts:latinLit:phi0959.phi005:238	Sed tamen exibis: deinde redire voles;
urn:cts:latinLit:phi0959.phi005:239	Nec te Lar patrius, sed amor revocabit amicae,
urn:cts:latinLit:phi0959.phi005:240	Praetendens culpae splendida verba tuae.
urn:cts:latinLit:phi0959.phi005:241	Cum semel exieris, centum solatia curae
urn:cts:latinLit:phi0959.phi005:242	Et rus et comites et via longa dabit.
urn:cts:latinLit:phi0959.phi005:243	Nec satis esse putes discedere; lentus abesto,
urn:cts:latinLit:phi0959.phi005:244	Dum perdat vires sitque sine igne cinis.
urn:cts:latinLit:phi0959.phi005:245	Quod nisi firmata properaris mente reverti,
urn:cts:latinLit:phi0959.phi005:246	Inferet arma tibi saeva rebellis Amor.
urn:cts:latinLit:phi0959.phi005:247	Quidquid et afueris, avidus sitiensque redibis,
urn:cts:latinLit:phi0959.phi005:248	Et spatium damno cesserit omne tuo.
urn:cts:latinLit:phi0959.phi005:249	Viderit, Haemoniae siquis mala pabula terrae
urn:cts:latinLit:phi0959.phi005:250	Et magicas artes posse iuvare putat.
urn:cts:latinLit:phi0959.phi005:251	Ista veneficii vetus est via; noster Apollo
urn:cts:latinLit:phi0959.phi005:252	Innocuam sacro carmine monstrat opem.
urn:cts:latinLit:phi0959.phi005:253	Me duce non tumulo prodire iubebitur umbra,
urn:cts:latinLit:phi0959.phi005:254	Non anus infami carmine rumpet humum;
urn:cts:latinLit:phi0959.phi005:255	Non seges ex aliis alios transibit in agros,
urn:cts:latinLit:phi0959.phi005:256	Nec subito Phoebi pallidus orbis erit.
urn:cts:latinLit:phi0959.phi005:257	Ut solet, aequoreas ibit Tiberinus in undas:
urn:cts:latinLit:phi0959.phi005:258	Ut solet, in niveis Luna vehetur equis.
urn:cts:latinLit:phi0959.phi005:259	Nulla recantatas deponent pectora curas,
urn:cts:latinLit:phi0959.phi005:260	Nec fugiet vivo sulpure victus amor.
urn:cts:latinLit:phi0959.phi005:261	Quid te Phasiacae iuverunt gramina terrae,
urn:cts:latinLit:phi0959.phi005:262	Cum cuperes patria, Colchi, manere domo?
urn:cts:latinLit:phi0959.phi005:263	Quid tibi profuerunt, Circe, Perseïdes herbae,
urn:cts:latinLit:phi0959.phi005:264	Cum sua Neritias abstulit aura rates?
urn:cts:latinLit:phi0959.phi005:265	Omnia fecisti, ne callidus hospes abiret:
urn:cts:latinLit:phi0959.phi005:266	Ille dedit certae lintea plena fugae.
urn:cts:latinLit:phi0959.phi005:267	Omnia fecisti, ne te ferus ureret ignis:
urn:cts:latinLit:phi0959.phi005:268	Longus in invito pectore sedit amor.
urn:cts:latinLit:phi0959.phi005:269	Vertere tu poteras homines in mille figuras,
urn:cts:latinLit:phi0959.phi005:270	Non poteras animi vertere iura tui.
urn:cts:latinLit:phi0959.phi005:271	Diceris his etiam, cum iam discedere vellet,
urn:cts:latinLit:phi0959.phi005:272	Dulichium verbis detinuisse ducem:
urn:cts:latinLit:phi0959.phi005:273	'Non ego, quod primo, memini, sperare solebam,
urn:cts:latinLit:phi0959.phi005:274	Iam precor, ut coniunx tu meus esse velis;
urn:cts:latinLit:phi0959.phi005:275	Et tamen, ut coniunx essem tua, digna videbar,
urn:cts:latinLit:phi0959.phi005:276	Quod dea, quod magni filia Solis eram.
urn:cts:latinLit:phi0959.phi005:277	Ne properes, oro; spatium pro munere posco:
urn:cts:latinLit:phi0959.phi005:278	Quid minus optari per mea vota potest?
urn:cts:latinLit:phi0959.phi005:279	Et freta mota vides, et debes illa timere:
urn:cts:latinLit:phi0959.phi005:280	Utilior velis postmodo ventus erit.
urn:cts:latinLit:phi0959.phi005:281	Quae tibi causa fugae? non hic nova Troia resurgit,
urn:cts:latinLit:phi0959.phi005:282	Non aliquis socios rursus ad arma vocat.
urn:cts:latinLit:phi0959.phi005:283	Hic amor et pax est, in qua male vulneror una,
urn:cts:latinLit:phi0959.phi005:284	Tutaque sub regno terra futura tuo est.'
urn:cts:latinLit:phi0959.phi005:285	Illa loquebatur, navem solvebat Ulixes:
urn:cts:latinLit:phi0959.phi005:286	Inrita cum velis verba tulere noti.
urn:cts:latinLit:phi0959.phi005:287	Ardet et adsuetas Circe decurrit ad artes,
urn:cts:latinLit:phi0959.phi005:288	Nec tamen est illis adtenuatus amor.
urn:cts:latinLit:phi0959.phi005:289	Ergo quisquis opem nostra tibi poscis ab arte,
urn:cts:latinLit:phi0959.phi005:290	Deme veneficiis carminibusque fidem.
urn:cts:latinLit:phi0959.phi005:291	Si te causa potens domina retinebit in Urbe,
urn:cts:latinLit:phi0959.phi005:292	Accipe, consilium quod sit in Urbe meum.
urn:cts:latinLit:phi0959.phi005:293	Optimus ille sui vindex, laedentia pectus
urn:cts:latinLit:phi0959.phi005:294	Vincula qui rupit, dedoluitque semel.
urn:cts:latinLit:phi0959.phi005:295	Sed cui tantum animi est, illum mirabor et ipse,
urn:cts:latinLit:phi0959.phi005:296	Et dicam 'monitis non eget iste meis.'
urn:cts:latinLit:phi0959.phi005:297	Tu mihi, qui, quod amas, aegre dediscis amare,
urn:cts:latinLit:phi0959.phi005:298	Nec potes, et velles posse, docendus eris.
urn:cts:latinLit:phi0959.phi005:299	Saepe refer tecum sceleratae facta puellae,
urn:cts:latinLit:phi0959.phi005:300	Et pone ante oculos omnia damna tuos.
urn:cts:latinLit:phi0959.phi005:301	'Illud et illud habet, nec ea contenta rapina est:
urn:cts:latinLit:phi0959.phi005:302	Sub titulum nostros misit avara lares.
urn:cts:latinLit:phi0959.phi005:303	Sic mihi iuravit, sic me iurata fefellit,
urn:cts:latinLit:phi0959.phi005:304	Ante suas quotiens passa iacere fores!
urn:cts:latinLit:phi0959.phi005:305	Diligit ipsa alios, a me fastidit amari;
urn:cts:latinLit:phi0959.phi005:306	Institor, heu, noctes, quas mihi non dat, habet!'
urn:cts:latinLit:phi0959.phi005:307	Haec tibi per totos inacescant omnia sensus:
urn:cts:latinLit:phi0959.phi005:308	Haec refer, hinc odii semina quaere tui.
urn:cts:latinLit:phi0959.phi005:309	Atque utinam possis etiam facundus in illis
urn:cts:latinLit:phi0959.phi005:310	Esse! dole tantum, sponte disertus eris.
urn:cts:latinLit:phi0959.phi005:311	Haeserat in quadam nuper mea cura puella:
urn:cts:latinLit:phi0959.phi005:312	Conveniens animo non erat illa meo:
urn:cts:latinLit:phi0959.phi005:313	Curabar propriis aeger Podalirius herbis,
urn:cts:latinLit:phi0959.phi005:314	Et, fateor, medicus turpiter aeger eram.
urn:cts:latinLit:phi0959.phi005:315	Profuit adsidue vitiis insistere amicae,
urn:cts:latinLit:phi0959.phi005:316	Idque mihi factum saepe salubre fuit.
urn:cts:latinLit:phi0959.phi005:317	'Quam mala' dicebam 'nostrae sunt crura puellae!'
urn:cts:latinLit:phi0959.phi005:318	Nec tamen, ut vere confiteamur, erant.
urn:cts:latinLit:phi0959.phi005:319	'Brachia quam non sunt nostrae formosa puellae!'
urn:cts:latinLit:phi0959.phi005:320	Et tamen, ut vere confiteamur, erant.
urn:cts:latinLit:phi0959.phi005:321	'Quam brevis est!' nec erat; 'quam multum poscit amantem!'
urn:cts:latinLit:phi0959.phi005:322	Haec odio venit maxima causa meo.
urn:cts:latinLit:phi0959.phi005:323	Et mala sunt vicina bonis; errore sub illo
urn:cts:latinLit:phi0959.phi005:324	Pro vitio virtus crimina saepe tulit.
urn:cts:latinLit:phi0959.phi005:325	Qua potes, in peius dotes deflecte puellae,
urn:cts:latinLit:phi0959.phi005:326	Iudiciumque brevi limite falle tuum.
urn:cts:latinLit:phi0959.phi005:327	Turgida, si plena est, si fusca est, nigra vocetur:
urn:cts:latinLit:phi0959.phi005:328	In gracili macies crimen habere potest.
urn:cts:latinLit:phi0959.phi005:329	Et poterit dici petulans, quae rustica non est:
urn:cts:latinLit:phi0959.phi005:330	Et poterit dici rustica, siqua proba est.
